Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,Temperature,Pressure,Relative Humidity,Resistance Gassensor,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label,temperature,pressure,humidity,gas_resistance
2,480026197,55454,1722344755,,,,,5,1,1,0,0,redidlo,36.149227,978.627808,19.500032,163265.3125
1,479990353,55598,1722344755,,,,,5,1,1,0,0,redidlo,35.975563,978.865234,20.331421,143618.515625
6,480008288,55602,1722344755,,,,,5,1,1,0,0,redidlo,36.195713,979.134766,19.980114,23778.5625
3,479999824,55746,1722344755,,,,,5,1,1,0,0,redidlo,36.190815,978.829956,19.361696,48229.089844
4,479999071,55751,1722344755,,,,,5,1,1,0,0,redidlo,36.54689,978.706482,19.357353,87045.226562
5,480020830,55895,1722344755,,,,,5,1,1,0,0,redidlo,36.60601,979.189148,19.988255,75964.390625
7,480006511,55900,1722344755,,,,,5,1,1,0,0,redidlo,36.25544,979.055542,19.365459,41170.792969
0,480007249,56138,1722344755,,,,,6,1,1,0,0,redidlo,35.98246,978.628479,20.39583,116390.085938
2,480026197,56154,1722344755,,,,,6,1,1,0,0,redidlo,36.266273,978.628601,19.486517,161871.640625
1,479990353,56298,1722344756,,,,,6,1,1,0,0,redidlo,36.083549,978.861511,20.327978,141828.25
6,480008288,56302,1722344756,,,,,6,1,1,0,0,redidlo,36.314106,979.128967,19.924698,23594.470703
3,479999824,56446,1722344756,,,,,6,1,1,0,0,redidlo,36.311756,978.83551,19.322313,48012.003906
4,479999071,56451,1722344756,,,,,6,1,1,0,0,redidlo,36.66674,978.727783,19.328213,86079.351562
5,480020830,56595,1722344756,,,,,6,1,1,0,0,redidlo,36.716164,979.178162,19.869806,75694.851562
7,480006511,56600,1722344756,,,,,6,1,1,0,0,redidlo,36.361523,979.076294,19.361652,40777.316406
0,480007249,56698,1722344756,,,,,7,1,1,0,0,redidlo,36.423988,978.657471,20.387972,26315.789062
2,480026197,56854,1722344756,,,,,7,1,1,0,0,redidlo,36.717018,978.629517,19.457458,42953.019531
1,479990353,56998,1722344756,,,,,7,1,1,0,0,redidlo,36.573269,978.847412,20.317999,33586.984375
6,480008288,57003,1722344756,,,,,7,1,1,0,0,redidlo,36.797752,979.129272,19.976902,6745.362793
3,479999824,57146,1722344756,,,,,7,1,1,0,0,redidlo,36.768368,978.83136,19.335266,12703.454102
4,479999071,57150,1722344756,,,,,7,1,1,0,0,redidlo,37.15863,978.730225,19.32766,21694.916016
7,480006511,57159,1722344756,,,,,7,1,1,0,0,redidlo,36.835197,979.086304,19.328581,12673.267578
5,480020830,57295,1722344757,,,,,7,1,1,0,0,redidlo,37.215679,979.197021,19.943892,20447.285156
0,480007249,57398,1722344757,,,,,8,1,1,0,0,redidlo,36.627193,978.645447,20.311848,27222.458984
2,480026197,57554,1722344757,,,,,8,1,1,0,0,redidlo,36.933678,978.621826,19.392696,44802.238281
1,479990353,57698,1722344757,,,,,8,1,1,0,0,redidlo,36.799294,978.887573,20.248699,34934.496094
6,480008288,57702,1722344757,,,,,8,1,1,0,0,redidlo,37.014389,979.127808,19.754261,6823.027832
3,479999824,57846,1722344757,,,,,8,1,1,0,0,redidlo,37.00285,978.819763,19.255943,12950.222656
4,479999071,57850,1722344757,,,,,8,1,1,0,0,redidlo,37.390842,978.774109,19.253103,22099.447266
7,480006511,57859,1722344757,,,,,8,1,1,0,0,redidlo,37.047367,979.069519,19.242432,13013.419922
5,480020830,57995,1722344757,,,,,8,1,1,0,0,redidlo,37.448788,979.198669,19.828001,20990.488281
0,480007249,58109,1722344757,,,,,9,1,1,0,0,redidlo,36.735069,978.649414,20.245253,28027.150391
2,480026197,58265,1722344758,,,,,9,1,1,0,0,redidlo,37.065662,978.651855,19.312134,45911.046875
1,479990353,58280,1722344758,,,,,9,1,1,0,0,redidlo,36.934906,978.884827,20.157707,35784.175781
6,480008288,58296,1722344758,,,,,9,1,1,0,0,redidlo,37.150414,979.095886,19.773495,6862.534668
3,479999824,58590,1722344758,,,,,9,1,1,0,0,redidlo,37.158348,978.834412,19.171658,13149.78418
4,479999071,58605,1722344758,,,,,9,1,1,0,0,redidlo,37.528172,978.775757,19.167339,22519.353516
5,480020830,58621,1722344758,,,,,9,1,1,0,0,redidlo,37.584557,979.165283,19.695383,21304.927734
7,480006511,58636,1722344758,,,,,9,1,1,0,0,redidlo,37.173183,979.065674,19.229372,13214.949219
0,480007249,58904,1722344758,,,,,0,1,1,0,0,redidlo,36.820366,978.639038,20.145643,28667.414062
2,480026197,59060,1722344758,,,,,0,1,1,0,0,redidlo,37.063171,978.606934,19.197044,45519.203125
0,480007249,59184,1722344759,,,,,1,1,1,0,0,redidlo,36.373817,978.676636,20.074621,961276.6875
1,479990353,59204,1722344759,,,,,0,1,1,0,0,redidlo,37.042896,978.850281,20.054426,36394.65625
6,480008288,59210,1722344759,,,,,0,1,1,0,0,redidlo,37.256214,979.102295,19.648895,6871.376465
2,480026197,59340,1722344759,,,,,1,1,1,0,0,redidlo,36.664722,978.661621,19.104401,1024000.0
3,479999824,59348,1722344759,,,,,0,1,1,0,0,redidlo,37.133663,978.795898,19.055288,13149.78418
1,479990353,59484,1722344759,,,,,1,1,1,0,0,redidlo,36.545643,978.917419,19.959291,866694.875
4,479999071,59492,1722344759,,,,,0,1,1,0,0,redidlo,37.660507,978.762878,19.028873,22832.679688
5,480020830,59496,1722344759,,,,,0,1,1,0,0,redidlo,37.692142,979.166321,19.5924,21368.949219
6,480008288,59501,1722344759,,,,,1,1,1,0,0,redidlo,36.717144,979.169067,19.55687,122752.335938
7,480006511,59505,1722344759,,,,,0,1,1,0,0,redidlo,37.276802,979.076843,19.125948,13264.249023
3,479999824,59628,1722344759,,,,,1,1,1,0,0,redidlo,36.723942,978.868958,18.956963,295953.75
4,479999071,59772,1722344759,,,,,1,1,1,0,0,redidlo,37.181099,978.783325,18.941589,593451.1875
5,480020830,59776,1722344759,,,,,1,1,1,0,0,redidlo,37.213116,979.256714,19.509657,377929.5
7,480006511,59785,1722344759,,,,,1,1,1,0,0,redidlo,36.756252,979.13855,18.858692,185440.0625
0,480007249,60584,1722344760,,,,,2,1,1,0,0,redidlo,35.465672,978.615662,19.93231,906997.3125
2,480026197,60740,1722344760,,,,,2,1,1,0,0,redidlo,35.765724,978.611084,18.991632,988417.0
1,479990353,60884,1722344760,,,,,2,1,1,0,0,redidlo,35.558678,978.834412,19.791433,843145.3125
6,480008288,60900,1722344760,,,,,2,1,1,0,0,redidlo,35.764965,979.141541,19.340006,115915.78125
3,479999824,61028,1722344760,,,,,2,1,1,0,0,redidlo,35.84774,978.788269,18.851196,277883.3125
7,480006511,61045,1722344760,,,,,2,1,1,0,0,redidlo,35.845913,979.046387,18.875856,182466.140625
4,479999071,61172,1722344760,,,,,2,1,1,0,0,redidlo,36.159874,978.737549,18.816231,556219.4375
5,480020830,61176,1722344761,,,,,2,1,1,0,0,redidlo,36.260197,979.155701,19.366169,356918.78125
0,480007249,64784,1722344764,,,,,3,1,1,0,0,redidlo,35.330204,978.628174,20.070168,839000.4375
2,480026197,64800,1722344764,,,,,3,1,1,0,0,redidlo,35.568993,978.620239,19.119886,951894.0
1,479990353,64944,1722344764,,,,,3,1,1,0,0,redidlo,35.325127,978.862854,19.995962,818872.4375
6,480008288,64960,1722344764,,,,,3,1,1,0,0,redidlo,35.538261,979.163574,19.613205,107994.09375
3,479999824,65228,1722344765,,,,,3,1,1,0,0,redidlo,35.60339,978.831238,18.986864,254853.15625
4,479999071,65232,1722344765,,,,,3,1,1,0,0,redidlo,35.902699,978.744873,18.998549,504806.5
5,480020830,65237,1722344765,,,,,3,1,1,0,0,redidlo,36.032215,979.184021,19.528812,342589.5
7,480006511,65245,1722344765,,,,,3,1,1,0,0,redidlo,35.631283,979.063782,19.034487,177346.734375
0,480007249,65484,1722344765,,,,,4,1,1,0,0,redidlo,35.997513,978.607544,20.149958,125091.617188
2,480026197,65500,1722344765,,,,,4,1,1,0,0,redidlo,36.236389,978.615356,19.218521,162798.09375
1,479990353,65644,1722344765,,,,,4,1,1,0,0,redidlo,36.040859,978.837952,20.0944,149401.8125
6,480008288,65660,1722344765,,,,,4,1,1,0,0,redidlo,36.271282,979.159851,19.722528,22424.667969
3,479999824,65928,1722344765,,,,,4,1,1,0,0,redidlo,36.26239,978.826233,19.089886,46259.488281
4,479999071,65932,1722344765,,,,,4,1,1,0,0,redidlo,36.601822,978.710693,19.083479,87223.171875
5,480020830,65937,1722344765,,,,,4,1,1,0,0,redidlo,36.705914,979.195496,19.639265,76167.804688
7,480006511,65945,1722344765,,,,,4,1,1,0,0,redidlo,36.331921,979.12085,19.124676,41091.492188
0,480007249,66184,1722344766,,,,,5,1,1,0,0,redidlo,36.218277,978.656067,20.13278,123731.273438
2,480026197,66200,1722344766,,,,,5,1,1,0,0,redidlo,36.477947,978.614807,19.228359,162025.3125
1,479990353,66344,1722344766,,,,,5,1,1,0,0,redidlo,36.286972,978.869507,20.099848,148491.875
6,480008288,66361,1722344766,,,,,5,1,1,0,0,redidlo,36.505547,979.155273,19.700745,22354.173828
3,479999824,66628,1722344766,,,,,5,1,1,0,0,redidlo,36.501808,978.847778,19.094297,46410.441406
4,479999071,66632,1722344766,,,,,5,1,1,0,0,redidlo,36.851509,978.743652,19.083282,86340.640625
5,480020830,66637,1722344766,,,,,5,1,1,0,0,redidlo,36.931339,979.199036,19.559637,75964.390625
7,480006511,66645,1722344766,,,,,5,1,1,0,0,redidlo,36.546555,979.115845,19.117109,40894.570312
0,480007249,66884,1722344766,,,,,6,1,1,0,0,redidlo,36.30859,978.64856,20.10714,122137.40625
2,480026197,66900,1722344766,,,,,6,1,1,0,0,redidlo,36.590012,978.610901,19.177971,161718.25
1,479990353,67044,1722344766,,,,,6,1,1,0,0,redidlo,36.389938,978.841614,20.075052,147976.875
6,480008288,67061,1722344766,,,,,6,1,1,0,0,redidlo,36.613869,979.153015,19.665678,22260.869141
3,479999824,67328,1722344767,,,,,6,1,1,0,0,redidlo,36.612873,978.825378,19.064703,46511.628906
4,479999071,67333,1722344767,,,,,6,1,1,0,0,redidlo,36.976357,978.760986,19.012581,85304.898438
5,480020830,67337,1722344767,,,,,6,1,1,0,0,redidlo,37.049171,979.217468,19.588009,75762.0625
7,480006511,67345,1722344767,,,,,6,1,1,0,0,redidlo,36.65757,979.125427,19.087433,40699.523438
0,480007249,67444,1722344767,,,,,7,1,1,0,0,redidlo,36.760155,978.646179,20.099678,27153.160156
2,480026197,67600,1722344767,,,,,7,1,1,0,0,redidlo,37.043251,978.650818,19.169695,43389.832031
1,479990353,67744,1722344767,,,,,7,1,1,0,0,redidlo,36.882168,978.886047,20.043997,34678.949219
6,480008288,67761,1722344767,,,,,7,1,1,0,0,redidlo,37.094997,979.145203,19.649109,6498.78125
3,479999824,68028,1722344767,,,,,7,1,1,0,0,redidlo,37.064552,978.809265,19.045782,12524.461914
4,479999071,68032,1722344767,,,,,7,1,1,0,0,redidlo,37.450768,978.78363,19.042019,21454.912109
5,480020830,68037,1722344767,,,,,7,1,1,0,0,redidlo,37.538445,979.18042,19.572138,20408.164062
7,480006511,68045,1722344767,,,,,7,1,1,0,0,redidlo,37.141113,979.121765,19.101801,12650.72168
0,480007249,68144,1722344767,,,,,8,1,1,0,0,redidlo,36.955833,978.632874,20.044069,28138.052734
2,480026197,68300,1722344768,,,,,8,1,1,0,0,redidlo,37.264885,978.601135,19.110422,45373.980469
1,479990353,68444,1722344768,,,,,8,1,1,0,0,redidlo,37.110706,978.856873,19.980074,35995.5
6,480008288,68461,1722344768,,,,,8,1,1,0,0,redidlo,37.321709,979.158325,19.611053,6628.003418
3,479999824,68728,1722344768,,,,,8,1,1,0,0,redidlo,37.311375,978.827393,18.988062,12903.225586
4,479999071,68732,1722344768,,,,,8,1,1,0,0,redidlo,37.700459,978.778503,18.978985,22008.253906
5,480020830,68737,1722344768,,,,,8,1,1,0,0,redidlo,37.76899,979.210754,19.618235,20928.710938
7,480006511,68745,1722344768,,,,,8,1,1,0,0,redidlo,37.350815,979.130981,19.025942,13053.232422
0,480007249,68855,1722344768,,,,,9,1,1,0,0,redidlo,37.076256,978.652893,19.952047,28880.867188
2,480026197,69011,1722344768,,,,,9,1,1,0,0,redidlo,37.399364,978.62616,19.009171,47690.015625
1,479990353,69166,1722344768,,,,,9,1,1,0,0,redidlo,37.243809,978.874817,19.899458,36962.171875
6,480008288,69184,1722344769,,,,,9,1,1,0,0,redidlo,37.452698,979.17981,19.52487,6715.634766
3,479999824,69461,1722344769,,,,,9,1,1,0,0,redidlo,37.459465,978.824951,18.887695,13256.006836
4,479999071,69476,1722344769,,,,,9,1,1,0,0,redidlo,37.835293,978.796875,18.903572,22448.263672
5,480020830,69491,1722344769,,,,,9,1,1,0,0,redidlo,37.912445,979.228333,19.43911,21433.355469
7,480006511,69507,1722344769,,,,,9,1,1,0,0,redidlo,37.474167,979.158752,18.986538,13231.341797
0,480007249,69775,1722344769,,,,,0,1,1,0,0,redidlo,37.156532,978.641602,19.857454,29398.253906
2,480026197,69791,1722344769,,,,,0,1,1,0,0,redidlo,37.50396,978.613342,18.8748,48503.222656
1,479990353,69935,1722344769,,,,,0,1,1,0,0,redidlo,37.336731,978.873169,19.79528,37220.121094
6,480008288,69940,1722344769,,,,,0,1,1,0,0,redidlo,37.555977,979.199097,19.400206,6753.904785
0,480007249,70055,1722344769,,,,,1,1,1,0,0,redidlo,36.709984,978.674438,19.792048,1013359.75
2,480026197,70071,1722344769,,,,,1,1,1,0,0,redidlo,37.065662,978.687317,18.826977,1101667.625
1,479990353,70215,1722344770,,,,,1,1,1,0,0,redidlo,36.857056,978.94043,19.680731,892763.75
3,479999824,70219,1722344770,,,,,0,1,1,0,0,redidlo,37.486618,978.836853,18.779911,13405.949219
6,480008288,70224,1722344770,,,,,1,1,1,0,0,redidlo,37.021946,979.247925,19.282717,115680.070312
4,479999071,70228,1722344770,,,,,0,1,1,0,0,redidlo,37.955147,978.797058,18.842932,23542.394531
5,480020830,70372,1722344770,,,,,0,1,1,0,0,redidlo,38.027718,979.224365,19.35235,21454.912109
7,480006511,70377,1722344770,,,,,0,1,1,0,0,redidlo,37.592587,979.137878,18.85796,13389.121094
3,479999824,70499,1722344770,,,,,1,1,1,0,0,redidlo,37.047279,978.849976,18.695749,307692.3125
4,479999071,70508,1722344770,,,,,1,1,1,0,0,redidlo,37.4258,978.823364,18.67972,598655.375
5,480020830,70652,1722344770,,,,,1,1,1,0,0,redidlo,37.543568,979.287964,19.227894,384528.71875
7,480006511,70656,1722344770,,,,,1,1,1,0,0,redidlo,37.094238,979.183411,18.754261,186861.3125
0,480007249,71315,1722344771,,,,,2,1,1,0,0,redidlo,35.80685,978.638733,19.650787,947271.0625
2,480026197,71471,1722344771,,,,,2,1,1,0,0,redidlo,36.109383,978.630188,18.64912,1063896.125
1,479990353,71615,1722344771,,,,,2,1,1,0,0,redidlo,35.867577,978.849365,19.529177,871674.8125
6,480008288,71623,1722344771,,,,,2,1,1,0,0,redidlo,36.059685,979.208557,19.17042,109518.71875
3,479999824,71899,1722344771,,,,,2,1,1,0,0,redidlo,36.161198,978.854736,18.55372,285794.03125
4,479999071,71908,1722344771,,,,,2,1,1,0,0,redidlo,36.452011,978.768188,18.531994,560788.625
5,480020830,71912,1722344771,,,,,2,1,1,0,0,redidlo,36.575275,979.236084,19.053061,364542.53125
7,480006511,72056,1722344771,,,,,2,1,1,0,0,redidlo,36.139492,979.149963,18.607693,183446.796875
0,480007249,75515,1722344775,,,,,3,1,1,0,0,redidlo,35.66135,978.646545,19.808811,872789.25
2,480026197,75671,1722344775,,,,,3,1,1,0,0,redidlo,35.895218,978.64325,18.84371,1017134.3125
1,479990353,75815,1722344775,,,,,3,1,1,0,0,redidlo,35.636528,978.837891,19.817287,853155.5625
6,480008288,75823,1722344775,,,,,3,1,1,0,0,redidlo,35.822903,979.253113,19.359293,102605.210938
3,479999824,76099,1722344775,,,,,3,1,1,0,0,redidlo,35.906975,978.827454,18.745798,262295.09375
4,479999071,76108,1722344775,,,,,3,1,1,0,0,redidlo,36.184845,978.796448,18.729202,512384.28125
5,480020830,76112,1722344775,,,,,3,1,1,0,0,redidlo,36.329357,979.203735,19.261259,349249.65625
0,480007249,76215,1722344776,,,,,4,1,1,0,0,redidlo,36.336185,978.647339,19.867661,130147.429688
7,480006511,76256,1722344776,,,,,3,1,1,0,0,redidlo,35.912525,979.135986,18.786278,178833.390625
2,480026197,76371,1722344776,,,,,4,1,1,0,0,redidlo,36.570091,978.617737,18.937069,171294.75
1,479990353,76515,1722344776,,,,,4,1,1,0,0,redidlo,36.354778,978.874512,19.842272,153018.53125
6,480008288,76523,1722344776,,,,,4,1,1,0,0,redidlo,36.55341,979.198486,19.457449,21650.878906
3,479999824,76799,1722344776,,,,,4,1,1,0,0,redidlo,36.568443,978.832642,18.83811,48393.195312
4,479999071,76808,1722344776,,,,,4,1,1,0,0,redidlo,36.893959,978.744446,18.845533,88306.3125
5,480020830,76812,1722344776,,,,,4,1,1,0,0,redidlo,37.013309,979.220581,19.356184,76646.703125
0,480007249,76915,1722344776,,,,,5,1,1,0,0,redidlo,36.554443,978.598389,19.897402,128192.289062
7,480006511,76956,1722344776,,,,,4,1,1,0,0,redidlo,36.603294,979.158813,18.69824,41491.085938
2,480026197,77071,1722344776,,,,,5,1,1,0,0,redidlo,36.8241,978.644104,18.947514,169424.21875
1,479990353,77215,1722344777,,,,,5,1,1,0,0,redidlo,36.593361,978.872375,19.847101,151793.65625
6,480008288,77223,1722344777,,,,,5,1,1,0,0,redidlo,36.787678,979.230774,19.493196,21717.0
3,479999824,77499,1722344777,,,,,5,1,1,0,0,redidlo,36.817734,978.874451,18.832581,48641.460938
4,479999071,77508,1722344777,,,,,5,1,1,0,0,redidlo,37.148643,978.788025,18.855965,87223.171875
5,480020830,77512,1722344777,,,,,5,1,1,0,0,redidlo,37.251541,979.248169,19.350325,76509.265625
0,480007249,77615,1722344777,,,,,6,1,1,0,0,redidlo,36.657299,978.641235,19.919758,126388.546875
7,480006511,77656,1722344777,,,,,5,1,1,0,0,redidlo,36.830265,979.181641,18.852806,41370.394531
2,480026197,77771,1722344777,,,,,6,1,1,0,0,redidlo,36.926205,978.62207,18.917349,169592.578125
1,479990353,77776,1722344777,,,,,6,1,1,0,0,redidlo,36.706371,978.876465,19.822926,151928.78125
6,480008288,77923,1722344777,,,,,6,1,1,0,0,redidlo,36.888435,979.224487,19.41572,21672.875
3,479999824,78199,1722344778,,,,,6,1,1,0,0,redidlo,36.936207,978.858276,18.824236,48393.195312
4,479999071,78208,1722344778,,,,,6,1,1,0,0,redidlo,37.265999,978.771851,18.810938,86079.351562
5,480020830,78212,1722344778,,,,,6,1,1,0,0,redidlo,37.364254,979.257141,19.331347,76440.726562
7,480006511,78217,1722344778,,,,,6,1,1,0,0,redidlo,36.936348,979.179688,18.880192,41091.492188
0,480007249,78315,1722344778,,,,,7,1,1,0,0,redidlo,37.096325,978.623413,19.843077,27753.685547
2,480026197,78471,1722344778,,,,,7,1,1,0,0,redidlo,37.389404,978.624268,18.909441,44614.847656
1,479990353,78475,1722344778,,,,,7,1,1,0,0,redidlo,37.196091,978.871765,19.801971,35457.0625
6,480008288,78623,1722344778,,,,,7,1,1,0,0,redidlo,37.372089,979.192078,19.477758,6436.041992
3,479999824,78899,1722344778,,,,,7,1,1,0,0,redidlo,37.397762,978.826721,18.805712,12703.454102
4,479999071,78908,1722344778,,,,,7,1,1,0,0,redidlo,37.747902,978.788269,18.798759,21783.525391
5,480020830,78912,1722344778,,,,,7,1,1,0,0,redidlo,37.853527,979.224792,19.330887,20525.978516
7,480006511,78917,1722344778,,,,,7,1,1,0,0,redidlo,37.419891,979.186707,18.836874,12787.212891
0,480007249,79015,1722344778,,,,,8,1,1,0,0,redidlo,37.29953,978.663025,19.772169,28725.314453
2,480026197,79171,1722344778,,,,,8,1,1,0,0,redidlo,37.608555,978.616333,18.844749,46410.441406
1,479990353,79175,1722344779,,,,,8,1,1,0,0,redidlo,37.422115,978.879089,19.743086,36802.761719
6,480008288,79323,1722344779,,,,,8,1,1,0,0,redidlo,37.601322,979.234741,19.350609,6538.618652
0,480007249,79586,1722344779,,,,,9,1,1,0,0,redidlo,37.409916,978.668823,19.711031,29459.148438
3,479999824,79599,1722344779,,,,,8,1,1,0,0,redidlo,37.63224,978.803711,18.762802,13061.224609
4,479999071,79608,1722344779,,,,,8,1,1,0,0,redidlo,37.985107,978.809204,18.750593,22122.365234
5,480020830,79612,1722344779,,,,,8,1,1,0,0,redidlo,38.091759,979.248047,19.26759,21011.162109
7,480006511,79617,1722344779,,,,,8,1,1,0,0,redidlo,37.632057,979.178711,18.78726,13101.331055
2,480026197,79882,1722344779,,,,,9,1,1,0,0,redidlo,37.740543,978.608643,18.759031,48503.222656
1,479990353,79897,1722344779,,,,,9,1,1,0,0,redidlo,37.562756,978.89093,19.657732,37780.402344
6,480008288,79913,1722344779,,,,,9,1,1,0,0,redidlo,37.724754,979.198669,19.243019,6578.947266
4,479999071,80208,1722344780,,,,,9,1,1,0,0,redidlo,38.12244,978.812561,18.659657,22638.839844
3,479999824,80332,1722344780,,,,,9,1,1,0,0,redidlo,37.77293,978.805603,18.662008,13338.891602
5,480020830,80363,1722344780,,,,,9,1,1,0,0,redidlo,38.219841,979.220886,19.197332,21476.509766
7,480006511,80379,1722344780,,,,,9,1,1,0,0,redidlo,37.762814,979.157898,18.7274,13355.592773
0,480007249,80507,1722344780,,,,,0,1,1,0,0,redidlo,37.497719,978.658508,19.596003,30018.761719
0,480007249,80787,1722344780,,,,,1,1,1,0,0,redidlo,37.04364,978.681824,19.567093,1042769.875
2,480026197,80803,1722344780,,,,,0,1,1,0,0,redidlo,37.865059,978.652771,18.63118,49004.59375
1,479990353,80807,1722344780,,,,,0,1,1,0,0,redidlo,37.67577,978.8927,19.549665,38254.632812
6,480008288,80813,1722344780,,,,,0,1,1,0,0,redidlo,37.833073,979.215942,19.186918,6648.659668
2,480026197,81083,1722344780,,,,,1,1,1,0,0,redidlo,37.416798,978.675903,18.551825,1119737.5
1,479990353,81087,1722344780,,,,,1,1,1,0,0,redidlo,37.181023,978.915466,19.560064,925440.5625
4,479999071,81092,1722344780,,,,,0,1,1,0,0,redidlo,38.239796,978.816284,18.562283,22662.888672
6,480008288,81096,1722344780,,,,,1,1,1,0,0,redidlo,37.288963,979.252563,19.074394,111014.742188
3,479999824,81101,1722344780,,,,,0,1,1,0,0,redidlo,37.805016,978.807495,18.549416,13313.916992
5,480020830,81105,1722344780,,,,,0,1,1,0,0,redidlo,38.327431,979.216248,19.099689,21347.564453
7,480006511,81249,1722344781,,,,,0,1,1,0,0,redidlo,37.863964,979.153625,18.634405,13405.949219
4,479999071,81371,1722344781,,,,,1,1,1,0,0,redidlo,37.750397,978.855225,18.475077,584808.6875
3,479999824,81380,1722344781,,,,,1,1,1,0,0,redidlo,37.373081,978.88269,18.481596,303857.5625
5,480020830,81384,1722344781,,,,,1,1,1,0,0,redidlo,37.840721,979.282166,18.991119,378558.21875
7,480006511,81529,1722344781,,,,,1,1,1,0,0,redidlo,37.33601,979.203796,18.539684,187271.390625
0,480007249,82187,1722344782,,,,,2,1,1,0,0,redidlo,36.153053,978.651306,19.421955,975005.9375
1,479990353,82347,1722344782,,,,,2,1,1,0,0,redidlo,36.19154,978.852417,19.320131,905793.875
2,480026197,82483,1722344782,,,,,2,1,1,0,0,redidlo,36.455536,978.620972,18.405563,1075630.25
6,480008288,82495,1722344782,,,,,2,1,1,0,0,redidlo,36.326698,979.254761,18.941786,105654.148438
4,479999071,82771,1722344782,,,,,2,1,1,0,0,redidlo,36.744148,978.790771,18.331144,545551.4375
3,479999824,82780,1722344782,,,,,2,1,1,0,0,redidlo,36.477123,978.841248,18.323969,283420.96875
