Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,Temperature,Pressure,Relative Humidity,Resistance Gassensor,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
7,480006511,362199,1722345062,39.884529,968.682068,16.175741,10069.225586,1,1,1,0,0,acetone
3,479999824,362478,1722345062,39.994362,968.425659,16.394278,5684.846191,0,1,1,0,0,acetone
1,479990353,362589,1722345062,38.044945,968.535889,17.152348,48201.84375,2,1,1,0,0,acetone
2,480026197,362612,1722345062,38.517529,968.214417,16.221193,34343.976562,2,1,1,0,0,acetone
3,479999824,362758,1722345062,39.485893,968.474976,16.304674,10021.922852,1,1,1,0,0,acetone
5,480020830,362763,1722345062,40.98135,968.783752,16.741764,5684.846191,0,1,1,0,0,acetone
5,480020830,363043,1722345062,40.453636,968.812805,16.665691,19335.347656,1,1,1,0,0,acetone
6,480008288,363177,1722345063,38.850765,968.890076,16.716076,8531.058594,2,1,1,0,0,acetone
4,479999071,363316,1722345063,39.151176,968.329895,16.111879,21828.103516,2,1,1,0,0,acetone
7,480006511,363602,1722345063,38.927284,968.631042,16.170017,10126.582031,2,1,1,0,0,acetone
3,479999824,364161,1722345064,38.508465,968.398315,16.205347,9956.44043,2,1,1,0,0,acetone
5,480020830,364446,1722345064,39.428955,968.727844,16.5469,19388.064453,2,1,1,0,0,acetone
0,480007249,365769,1722345065,37.81884,968.197998,17.451536,39095.90625,3,1,1,0,0,acetone
0,480007249,366469,1722345066,38.496201,968.18927,17.532057,11678.832031,4,1,1,0,0,acetone
1,479990353,366801,1722345066,37.741066,968.522339,17.433641,48586.070312,3,1,1,0,0,acetone
2,480026197,366812,1722345066,38.218689,968.176941,16.460983,35814.214844,3,1,1,0,0,acetone
0,480007249,367177,1722345067,38.696903,968.159363,17.538551,11453.114258,5,1,1,0,0,acetone
6,480008288,367380,1722345067,38.548481,968.825378,16.946629,8620.689453,3,1,1,0,0,acetone
1,479990353,367509,1722345067,38.454308,968.485046,17.526468,14780.600586,4,1,1,0,0,acetone
2,480026197,367514,1722345067,38.903538,968.154846,16.580816,12598.424805,4,1,1,0,0,acetone
4,479999071,367518,1722345067,38.811592,968.320862,16.36072,21783.525391,3,1,1,0,0,acetone
7,480006511,367665,1722345067,38.643566,968.606079,16.390764,10213.852539,3,1,1,0,0,acetone
0,480007249,367737,1722345067,38.769657,968.204773,17.522083,11283.498047,6,1,1,0,0,acetone
2,480026197,368073,1722345067,39.130161,968.162964,16.572807,12422.360352,5,1,1,0,0,acetone
6,480008288,368081,1722345067,39.304199,968.881775,17.056593,5684.846191,4,1,1,0,0,acetone
1,479990353,368209,1722345068,38.68787,968.497742,17.643484,14658.726562,5,1,1,0,0,acetone
4,479999071,368217,1722345068,39.543201,968.335693,16.467878,7504.69043,4,1,1,0,0,acetone
3,479999824,368365,1722345068,38.143166,968.40271,16.431232,10126.582031,3,1,1,0,0,acetone
7,480006511,368369,1722345068,39.366432,968.632812,16.492241,5684.846191,4,1,1,0,0,acetone
0,480007249,368437,1722345068,39.223743,968.215698,17.527807,5684.846191,7,1,1,0,0,acetone
5,480020830,368653,1722345068,39.090813,968.71875,16.789761,19674.146484,3,1,1,0,0,acetone
2,480026197,368773,1722345068,39.237247,968.178101,16.553034,12258.188477,6,1,1,0,0,acetone
6,480008288,368781,1722345068,39.535957,968.883545,17.131937,5684.846191,5,1,1,0,0,acetone
1,479990353,368909,1722345068,38.803398,968.50647,17.588148,14519.056641,6,1,1,0,0,acetone
4,479999071,368917,1722345068,39.782909,968.311707,16.455326,7415.990723,5,1,1,0,0,acetone
3,479999824,369065,1722345068,38.816998,968.395264,16.540068,5684.846191,4,1,1,0,0,acetone
7,480006511,369070,1722345068,39.583538,968.653198,16.493935,5684.846191,5,1,1,0,0,acetone
0,480007249,369137,1722345069,39.399361,968.207153,17.486223,5684.846191,8,1,1,0,0,acetone
6,480008288,369341,1722345069,39.629162,968.882019,17.018166,5684.846191,6,1,1,0,0,acetone
5,480020830,369353,1722345069,39.792717,968.74469,16.885834,7259.52832,4,1,1,0,0,acetone
2,480026197,369473,1722345069,39.69548,968.211853,16.552721,5684.846191,7,1,1,0,0,acetone
1,479990353,369609,1722345069,39.298149,968.549255,17.399658,5684.846191,7,1,1,0,0,acetone
4,479999071,369617,1722345069,39.890282,968.289062,16.466425,7329.363281,6,1,1,0,0,acetone
3,479999824,369765,1722345069,39.053947,968.426147,16.625137,5684.846191,5,1,1,0,0,acetone
7,480006511,369770,1722345069,39.674824,968.648804,16.468058,5684.846191,6,1,1,0,0,acetone
0,480007249,369848,1722345069,39.4972,968.222839,17.5697,5684.846191,9,1,1,0,0,acetone
6,480008288,370043,1722345069,40.117867,968.856445,17.035666,5684.846191,7,1,1,0,0,acetone
5,480020830,370053,1722345069,40.025829,968.765442,16.888727,7166.853516,5,1,1,0,0,acetone
2,480026197,370182,1722345070,39.907162,968.202271,16.502687,5684.846191,8,1,1,0,0,acetone
1,479990353,370321,1722345070,39.511623,968.561462,17.608862,5684.846191,8,1,1,0,0,acetone
4,479999071,370326,1722345070,40.394672,968.346863,16.468538,5684.846191,7,1,1,0,0,acetone
3,479999824,370471,1722345070,39.167488,968.408081,16.533751,5684.846191,6,1,1,0,0,acetone
7,480006511,370475,1722345070,40.160851,968.659119,16.474325,5684.846191,7,1,1,0,0,acetone
0,480007249,370692,1722345070,39.554905,968.230164,17.370918,5684.846191,0,1,1,0,0,acetone
6,480008288,370758,1722345070,40.342064,968.867004,17.006992,5684.846191,8,1,1,0,0,acetone
5,480020830,370764,1722345070,40.1283,968.759888,16.873928,7029.876953,6,1,1,0,0,acetone
2,480026197,370907,1722345070,40.024212,968.183167,16.437096,5684.846191,9,1,1,0,0,acetone
0,480007249,370972,1722345070,39.068199,968.242737,17.291067,37746.976562,1,1,1,0,0,acetone
1,479990353,371046,1722345070,39.622128,968.563721,17.418461,5684.846191,9,1,1,0,0,acetone
4,479999071,371051,1722345070,40.614407,968.319458,16.325668,5684.846191,8,1,1,0,0,acetone
3,479999824,371195,1722345071,39.629055,968.382385,16.523302,5684.846191,7,1,1,0,0,acetone
7,480006511,371200,1722345071,40.363155,968.649109,16.433918,5684.846191,8,1,1,0,0,acetone
5,480020830,371344,1722345071,40.643204,968.733093,16.727844,5684.846191,7,1,1,0,0,acetone
6,480008288,371490,1722345071,40.460464,968.846008,16.915241,5684.846191,9,1,1,0,0,acetone
4,479999071,371762,1722345071,40.734261,968.346069,16.197985,5684.846191,9,1,1,0,0,acetone
2,480026197,371775,1722345071,40.083981,968.171997,16.368343,5684.846191,0,1,1,0,0,acetone
3,479999824,371906,1722345071,39.870949,968.414673,16.547022,5684.846191,8,1,1,0,0,acetone
7,480006511,371925,1722345071,40.479115,968.647461,16.244272,5684.846191,9,1,1,0,0,acetone
1,479990353,371931,1722345071,39.71003,968.508911,17.320042,5684.846191,0,1,1,0,0,acetone
2,480026197,372069,1722345071,39.613297,968.226074,16.543013,32761.708984,1,1,1,0,0,acetone
5,480020830,372074,1722345071,40.873756,968.760376,16.838844,5684.846191,8,1,1,0,0,acetone
1,479990353,372213,1722345072,39.195183,968.580078,17.212856,46010.066406,1,1,1,0,0,acetone
0,480007249,372289,1722345072,38.104836,968.190674,17.215233,37155.296875,2,1,1,0,0,acetone
6,480008288,372358,1722345072,40.551151,968.8255,16.821936,5684.846191,0,1,1,0,0,acetone
3,479999824,372498,1722345072,40.001766,968.410278,16.446152,5684.846191,9,1,1,0,0,acetone
4,479999071,372505,1722345072,40.766724,968.325684,16.235905,5684.846191,0,1,1,0,0,acetone
6,480008288,372645,1722345072,39.956642,968.852112,16.881485,8247.422852,1,1,1,0,0,acetone
7,480006511,372650,1722345072,40.567932,968.63147,16.290405,5684.846191,0,1,1,0,0,acetone
5,480020830,372795,1722345072,41.001846,968.753357,16.804831,5684.846191,9,1,1,0,0,acetone
4,479999071,372800,1722345072,40.27232,968.344482,16.177896,21519.837891,1,1,1,0,0,acetone
7,480006511,372945,1722345072,40.032558,968.662842,16.219839,9598.080078,1,1,1,0,0,acetone
2,480026197,373342,1722345073,38.614655,968.181946,16.175268,32887.976562,2,1,1,0,0,acetone
3,479999824,373364,1722345073,40.09803,968.399109,16.358828,5684.846191,0,1,1,0,0,acetone
1,479990353,373626,1722345073,38.140381,968.500854,17.09602,45714.285156,2,1,1,0,0,acetone
3,479999824,373644,1722345073,39.614246,968.432861,16.286016,9555.09082,1,1,1,0,0,acetone
5,480020830,373649,1722345073,41.104317,968.750916,16.697128,5684.846191,0,1,1,0,0,acetone
6,480008288,373920,1722345073,38.966644,968.838501,16.650389,8241.050781,2,1,1,0,0,acetone
5,480020830,373929,1722345073,40.566353,968.761719,16.635979,18773.833984,1,1,1,0,0,acetone
4,479999071,374199,1722345074,39.258549,968.318909,16.050892,21283.671875,2,1,1,0,0,acetone
7,480006511,374348,1722345074,39.04324,968.570129,16.109579,9589.451172,2,1,1,0,0,acetone
3,479999824,375044,1722345074,38.599789,968.349976,16.143763,9555.09082,2,1,1,0,0,acetone
5,480020830,375332,1722345075,39.546791,968.73584,16.497011,18806.935547,2,1,1,0,0,acetone
0,480007249,376510,1722345076,37.901627,968.19281,17.425343,37881.03125,3,1,1,0,0,acetone
0,480007249,377210,1722345077,38.571465,968.168579,17.500221,11355.571289,4,1,1,0,0,acetone
2,480026197,377542,1722345077,38.310829,968.15802,16.430159,34454.914062,3,1,1,0,0,acetone
1,479990353,377826,1722345077,37.811382,968.476379,17.396461,46309.695312,3,1,1,0,0,acetone
0,480007249,377910,1722345077,38.769657,968.145386,17.516907,11247.802734,5,1,1,0,0,acetone
6,480008288,378123,1722345077,38.666878,968.788635,16.881073,8311.688477,3,1,1,0,0,acetone
2,480026197,378242,1722345078,38.988213,968.125305,16.703772,12265.235352,4,1,1,0,0,acetone
1,479990353,378386,1722345078,38.534676,968.465393,17.505302,14509.181641,4,1,1,0,0,acetone
4,479999071,378399,1722345078,38.93145,968.31311,16.274702,21157.025391,3,1,1,0,0,acetone
7,480006511,378548,1722345078,38.757057,968.565918,16.278839,9818.962891,3,1,1,0,0,acetone
0,480007249,378610,1722345078,38.844917,968.174744,17.485054,11107.254883,6,1,1,0,0,acetone
6,480008288,378823,1722345078,39.425117,968.816772,16.996218,5684.846191,4,1,1,0,0,acetone
2,480026197,378942,1722345078,39.219814,968.151855,16.546926,12118.916992,5,1,1,0,0,acetone
1,479990353,379086,1722345078,38.773262,968.466125,17.513988,14499.320312,5,1,1,0,0,acetone
4,479999071,379099,1722345078,39.648075,968.274109,16.380844,7369.875488,4,1,1,0,0,acetone
3,479999824,379247,1722345079,38.224617,968.348022,16.461308,9738.283203,3,1,1,0,0,acetone
7,480006511,379251,1722345079,39.479919,968.61676,16.668667,5684.846191,4,1,1,0,0,acetone
0,480007249,379311,1722345079,39.296501,968.187073,17.475052,5684.846191,7,1,1,0,0,acetone
6,480008288,379523,1722345079,39.65435,968.825928,16.978191,5684.846191,5,1,1,0,0,acetone
5,480020830,379535,1722345079,39.211208,968.679749,16.729759,19213.449219,3,1,1,0,0,acetone
2,480026197,379643,1722345079,39.324409,968.148987,16.419077,11976.047852,6,1,1,0,0,acetone
1,479990353,379787,1722345079,38.86367,968.472839,17.503733,14401.44043,6,1,1,0,0,acetone
4,479999071,379799,1722345079,39.890282,968.262939,16.296194,7269.422852,5,1,1,0,0,acetone
0,480007249,379873,1722345079,39.474621,968.220154,17.397343,5684.846191,8,1,1,0,0,acetone
3,479999824,379947,1722345079,38.903385,968.373108,16.467812,5684.846191,4,1,1,0,0,acetone
7,480006511,379951,1722345079,39.694561,968.607178,16.360952,5684.846191,5,1,1,0,0,acetone
6,480008288,380223,1722345080,39.752598,968.81311,16.947548,5684.846191,6,1,1,0,0,acetone
5,480020830,380235,1722345080,39.900307,968.704773,16.809561,7152.436523,4,1,1,0,0,acetone
2,480026197,380345,1722345080,39.772682,968.123596,16.520975,5684.846191,7,1,1,0,0,acetone
1,479990353,380489,1722345080,39.360939,968.490662,17.511982,5684.846191,7,1,1,0,0,acetone
4,479999071,380499,1722345080,39.995155,968.253479,16.399958,7195.862305,6,1,1,0,0,acetone
0,480007249,380601,1722345080,39.564938,968.193542,17.40258,5684.846191,9,1,1,0,0,acetone
3,479999824,380647,1722345080,39.145275,968.397156,16.506823,5684.846191,5,1,1,0,0,acetone
7,480006511,380651,1722345080,39.793247,968.60437,16.4179,5684.846191,6,1,1,0,0,acetone
6,480008288,380923,1722345080,40.24382,968.818909,16.959927,5684.846191,7,1,1,0,0,acetone
5,480020830,380935,1722345080,40.1283,968.708862,16.843023,7071.823242,5,1,1,0,0,acetone
2,480026197,381045,1722345080,39.991837,968.15802,16.322126,5684.846191,8,1,1,0,0,acetone
1,479990353,381189,1722345081,39.584457,968.534851,17.447338,5684.846191,8,1,1,0,0,acetone
4,479999071,381199,1722345081,40.502041,968.297974,16.448648,5684.846191,7,1,1,0,0,acetone
3,479999824,381347,1722345081,39.258816,968.388,16.502819,5684.846191,6,1,1,0,0,acetone
7,480006511,381352,1722345081,40.274342,968.61261,16.429005,5684.846191,7,1,1,0,0,acetone
0,480007249,381445,1722345081,39.620132,968.187866,17.162479,5684.846191,0,1,1,0,0,acetone
6,480008288,381623,1722345081,40.462982,968.782776,16.920568,5684.846191,8,1,1,0,0,acetone
5,480020830,381635,1722345081,40.23333,968.697937,16.823204,6929.406738,6,1,1,0,0,acetone
0,480007249,381725,1722345081,39.140953,968.24115,17.362497,37680.304688,1,1,1,0,0,acetone
2,480026197,381756,1722345081,40.091454,968.128723,16.415073,5684.846191,9,1,1,0,0,acetone
4,479999071,381761,1722345081,40.721779,968.305664,16.352259,5684.846191,8,1,1,0,0,acetone
1,479990353,381911,1722345081,39.699986,968.507507,17.381565,5684.846191,9,1,1,0,0,acetone
3,479999824,382056,1722345081,39.717915,968.367188,16.343073,5684.846191,7,1,1,0,0,acetone
7,480006511,382061,1722345081,40.486515,968.596558,16.456244,5684.846191,8,1,1,0,0,acetone
5,480020830,382207,1722345082,40.75848,968.712891,16.801363,5684.846191,7,1,1,0,0,acetone
6,480008288,382351,1722345082,40.571304,968.778625,16.8438,5684.846191,9,1,1,0,0,acetone
4,479999071,382486,1722345082,40.851624,968.324402,16.281898,5684.846191,9,1,1,0,0,acetone
2,480026197,382497,1722345082,40.173637,968.137573,16.326971,5684.846191,0,1,1,0,0,acetone
7,480006511,382646,1722345082,40.59507,968.606323,16.297058,5684.846191,9,1,1,0,0,acetone
3,479999824,382770,1722345082,39.9524,968.371948,16.417688,5684.846191,8,1,1,0,0,acetone
1,479990353,382790,1722345082,39.767792,968.48175,17.354437,5684.846191,0,1,1,0,0,acetone
2,480026197,382794,1722345082,39.69548,968.210083,16.254509,32913.34375,1,1,1,0,0,acetone
5,480020830,382938,1722345082,40.97879,968.716003,16.788044,5684.846191,8,1,1,0,0,acetone
1,479990353,383070,1722345082,39.230339,968.542542,17.106483,47743.378906,1,1,1,0,0,acetone
6,480008288,383082,1722345082,40.624207,968.775818,16.763908,5684.846191,0,1,1,0,0,acetone
0,480007249,383138,1722345083,38.172569,968.154602,17.177862,37122.96875,2,1,1,0,0,acetone
3,479999824,383347,1722345083,40.080753,968.360046,16.393896,5684.846191,9,1,1,0,0,acetone
6,480008288,383362,1722345083,40.05489,968.805847,16.674994,8103.317383,1,1,1,0,0,acetone
4,479999071,383366,1722345083,40.954002,968.338867,16.189365,5684.846191,0,1,1,0,0,acetone
7,480006511,383510,1722345083,40.683887,968.594055,16.22456,5684.846191,0,1,1,0,0,acetone
5,480020830,383649,1722345083,41.10944,968.725464,16.71805,5684.846191,9,1,1,0,0,acetone
4,479999071,383654,1722345083,40.42963,968.318909,15.789977,21476.509766,1,1,1,0,0,acetone
7,480006511,383798,1722345083,40.148514,968.629517,16.148943,9538.00293,1,1,1,0,0,acetone
2,480026197,384194,1722345084,38.696835,968.161011,16.143883,33092.039062,2,1,1,0,0,acetone
3,479999824,384222,1722345084,40.184422,968.353027,16.31213,5684.846191,0,1,1,0,0,acetone
1,479990353,384471,1722345084,38.200653,968.445923,17.094292,46410.441406,2,1,1,0,0,acetone
3,479999824,384502,1722345084,39.708042,968.369751,16.234653,9445.100586,1,1,1,0,0,acetone
5,480020830,384506,1722345084,41.206783,968.682739,16.656488,5684.846191,0,1,1,0,0,acetone
6,480008288,384773,1722345084,39.072445,968.799927,16.578989,8084.891602,2,1,1,0,0,acetone
5,480020830,384786,1722345084,40.67907,968.719604,16.549646,18757.326172,1,1,1,0,0,acetone
4,479999071,385057,1722345084,39.373405,968.288574,15.99544,21241.287109,2,1,1,0,0,acetone
7,480006511,385201,1722345085,39.151791,968.544922,16.043608,9572.240234,2,1,1,0,0,acetone
3,479999824,385905,1722345085,38.683708,968.339905,16.11759,9436.744141,2,1,1,0,0,acetone
5,480020830,386189,1722345086,39.654381,968.708801,16.451675,18790.369141,2,1,1,0,0,acetone
0,480007249,387237,1722345087,37.959328,968.146545,17.413187,37514.652344,3,1,1,0,0,acetone
0,480007249,387937,1722345087,38.629166,968.12738,17.534611,11404.133789,4,1,1,0,0,acetone
2,480026197,388416,1722345088,38.390522,968.145508,16.367907,34482.757812,3,1,1,0,0,acetone
1,479990353,388555,1722345088,37.871658,968.446533,17.405079,47716.683594,3,1,1,0,0,acetone
0,480007249,388637,1722345088,38.824852,968.123657,17.499414,11247.802734,5,1,1,0,0,acetone
6,480008288,388981,1722345088,38.775196,968.770691,16.814953,8171.603516,3,1,1,0,0,acetone
2,480026197,389119,1722345088,39.075371,968.098083,16.518381,12371.931641,4,1,1,0,0,acetone
4,479999071,389124,1722345088,39.033821,968.270752,16.259706,21011.162109,3,1,1,0,0,acetone
1,479990353,389255,1722345089,38.592434,968.408203,17.493153,14658.726562,4,1,1,0,0,acetone
0,480007249,389337,1722345089,38.902622,968.158752,17.467703,11095.700195,6,1,1,0,0,acetone
7,480006511,389408,1722345089,38.853271,968.505615,16.135233,9747.182617,3,1,1,0,0,acetone
2,480026197,389679,1722345089,39.309471,968.105347,16.5159,12216.071289,5,1,1,0,0,acetone
6,480008288,389687,1722345089,39.528397,968.779846,16.867628,5684.846191,4,1,1,0,0,acetone
4,479999071,389823,1722345089,39.752949,968.234985,16.345367,7385.183594,4,1,1,0,0,acetone
1,479990353,389955,1722345089,38.820976,968.425293,17.44956,14578.587891,5,1,1,0,0,acetone
0,480007249,390037,1722345089,39.351692,968.157898,17.462725,5684.846191,7,1,1,0,0,acetone
7,480006511,390111,1722345089,39.568737,968.543152,16.622026,5684.846191,4,1,1,0,0,acetone
3,479999824,390115,1722345089,38.301132,968.309021,16.460377,9615.384766,3,1,1,0,0,acetone
6,480008288,390247,1722345090,39.752598,968.763,16.9786,5684.846191,5,1,1,0,0,acetone
2,480026197,390379,1722345090,39.406593,968.127625,16.500704,12057.272461,6,1,1,0,0,acetone
5,480020830,390399,1722345090,39.313679,968.641785,16.894775,19110.181641,3,1,1,0,0,acetone
4,479999071,390523,1722345090,39.990162,968.238892,16.353247,7289.293945,5,1,1,0,0,acetone
1,479990353,390655,1722345090,38.916412,968.438049,17.496456,14499.320312,6,1,1,0,0,acetone
0,480007249,390737,1722345090,39.524799,968.156006,17.426157,5684.846191,8,1,1,0,0,acetone
7,480006511,390811,1722345090,39.785847,968.544617,16.407188,5684.846191,5,1,1,0,0,acetone
3,479999824,390815,1722345090,38.977432,968.319214,16.728895,5684.846191,4,1,1,0,0,acetone
6,480008288,390947,1722345090,39.855881,968.751831,16.896479,5684.846191,6,1,1,0,0,acetone
2,480026197,391079,1722345090,39.852375,968.098267,16.489357,5684.846191,7,1,1,0,0,acetone
5,480020830,391099,1722345090,40.002773,968.64093,16.512011,7195.862305,4,1,1,0,0,acetone
4,479999071,391223,1722345091,40.090038,968.214661,16.338102,7200.720215,6,1,1,0,0,acetone
1,479990353,391355,1722345091,39.421211,968.467651,17.391275,5684.846191,7,1,1,0,0,acetone
0,480007249,391448,1722345091,39.6101,968.141541,17.394844,5684.846191,9,1,1,0,0,acetone
7,480006511,391511,1722345091,39.886997,968.577332,16.350925,5684.846191,6,1,1,0,0,acetone
3,479999824,391516,1722345091,39.221794,968.338257,16.423706,5684.846191,5,1,1,0,0,acetone
6,480008288,391647,1722345091,40.342064,968.746277,16.903332,5684.846191,7,1,1,0,0,acetone
2,480026197,391782,1722345091,40.06406,968.11145,16.439299,5684.846191,8,1,1,0,0,acetone
5,480020830,391799,1722345091,40.23333,968.683289,16.797455,7029.876953,5,1,1,0,0,acetone
4,479999071,391926,1722345091,40.591934,968.251648,16.319263,5684.846191,7,1,1,0,0,acetone
1,479990353,392061,1722345091,39.639709,968.452026,17.341843,5684.846191,8,1,1,0,0,acetone
7,480006511,392071,1722345091,40.358223,968.53302,16.356243,5684.846191,7,1,1,0,0,acetone
0,480007249,392152,1722345092,39.655254,968.136292,17.314579,5684.846191,0,1,1,0,0,acetone
