Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
5,480020830,315661,1722345015,36.280689,987.006287,17.728516,5684.846191,4,1,1,0,0,softasept
2,480026197,315761,1722345015,36.547676,986.436218,17.620529,5684.846191,7,1,1,0,0,softasept
0,480007249,315917,1722345015,36.045177,986.4599,18.655611,5684.846191,7,1,1,0,0,softasept
1,479990353,316061,1722345015,36.050903,986.730042,18.864176,5684.846191,7,1,1,0,0,softasept
4,479999071,316065,1722345015,36.24477,986.502136,17.401449,5988.023926,5,1,1,0,0,softasept
6,480008288,316070,1722345015,35.749855,987.080811,18.045513,5684.846191,5,1,1,0,0,softasept
7,480006511,316077,1722345015,35.922394,986.868896,17.539616,5684.846191,5,1,1,0,0,softasept
3,479999824,316353,1722345016,35.924252,986.6427,17.625786,5684.846191,5,1,1,0,0,softasept
5,480020830,316361,1722345016,36.493301,987.011841,17.756268,5684.846191,5,1,1,0,0,softasept
2,480026197,316461,1722345016,36.754372,986.436096,17.591246,5684.846191,8,1,1,0,0,softasept
0,480007249,316617,1722345016,36.218277,986.454773,18.79071,5684.846191,8,1,1,0,0,softasept
1,479990353,316761,1722345016,36.26437,986.740356,18.825315,5684.846191,8,1,1,0,0,softasept
4,479999071,316765,1722345016,36.357128,986.506592,17.356316,5918.253906,6,1,1,0,0,softasept
6,480008288,316770,1722345016,35.860687,987.087463,17.979656,5684.846191,6,1,1,0,0,softasept
7,480006511,316777,1722345016,36.006271,986.873962,17.48777,5684.846191,6,1,1,0,0,softasept
3,479999824,317053,1722345016,36.035316,986.661255,17.616745,5684.846191,6,1,1,0,0,softasept
5,480020830,317061,1722345016,36.590645,987.028442,17.75164,5684.846191,6,1,1,0,0,softasept
2,480026197,317172,1722345017,36.858967,986.431763,17.540604,5684.846191,9,1,1,0,0,softasept
0,480007249,317328,1722345017,36.321133,986.477234,18.708685,5684.846191,9,1,1,0,0,softasept
1,479990353,317483,1722345017,36.36985,986.737427,18.753891,5684.846191,9,1,1,0,0,softasept
4,479999071,317487,1722345017,36.839027,986.49707,17.383778,5684.846191,7,1,1,0,0,softasept
6,480008288,317492,1722345017,36.331738,987.103516,18.048685,5684.846191,7,1,1,0,0,softasept
7,480006511,317497,1722345017,36.492279,986.912842,17.541386,5684.846191,7,1,1,0,0,softasept
3,479999824,317635,1722345017,36.486996,986.665833,17.632479,5684.846191,7,1,1,0,0,softasept
5,480020830,317641,1722345017,37.072227,987.028503,17.702475,5684.846191,7,1,1,0,0,softasept
6,480008288,318051,1722345017,36.543335,987.103027,17.988672,5684.846191,8,1,1,0,0,softasept
