Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
3,479999824,7273,1722344707,28.184406,987.809265,31.162411,183053.265625,2,1,1,0,0,savo
4,479999071,7278,1722344707,28.492306,987.685852,31.300552,265147.59375,2,1,1,0,0,savo
5,480020830,7282,1722344707,28.455311,988.194519,31.741596,138266.265625,2,1,1,0,0,savo
6,480008288,7287,1722344707,28.180639,988.249329,31.731888,81789.140625,2,1,1,0,0,savo
7,480006511,7291,1722344707,28.265072,988.022766,31.750832,71991.0,2,1,1,0,0,savo
0,480007249,11460,1722344711,28.323757,987.563904,30.087723,335847.8125,3,1,1,0,0,savo
1,479990353,11465,1722344711,28.517139,987.883972,30.354332,296725.59375,3,1,1,0,0,savo
2,480026197,11469,1722344711,28.496881,987.583984,29.47628,454706.9375,3,1,1,0,0,savo
3,479999824,11473,1722344711,28.739697,987.835266,29.270351,178086.953125,3,1,1,0,0,savo
4,479999071,11478,1722344711,29.059052,987.67218,29.301237,258520.578125,3,1,1,0,0,savo
5,480020830,11482,1722344711,28.975275,988.184753,29.833305,137931.03125,3,1,1,0,0,savo
6,480008288,11487,1722344711,28.684393,988.281921,29.885874,79503.109375,3,1,1,0,0,savo
7,480006511,11491,1722344711,28.765839,987.994812,29.948593,72357.265625,3,1,1,0,0,savo
0,480007249,12160,1722344711,28.858067,987.553711,29.939903,56017.503906,4,1,1,0,0,savo
1,479990353,12165,1722344711,29.099728,987.822083,30.188686,61955.46875,4,1,1,0,0,savo
2,480026197,12169,1722344712,29.032251,987.56427,29.284321,82821.09375,4,1,1,0,0,savo
3,479999824,12173,1722344712,29.290058,987.804565,29.085232,32887.976562,4,1,1,0,0,savo
4,479999071,12178,1722344712,29.638281,987.706848,29.106764,49516.441406,4,1,1,0,0,savo
